date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:29:56	16870/16870	---M--	200	added ('OK')	image/jpeg	etag:%2241e6-655ba786-cfd9f8fa59187ef4;;;%22	https://themephi.net/template/eduan/eduan/assets/img/about/2/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/about/2/2.jpg	(from https://themephi.net/template/eduan/eduan/index-2.html)
16:29:56	3436/3436	---M--	200	added ('OK')	image/png	etag:%22d6c-655ba786-fa5f41df91d440fe;;;%22	https://themephi.net/template/eduan/eduan/assets/img/about/2/shape-1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/about/2/shape-1.png	(from https://themephi.net/template/eduan/eduan/index-2.html)
16:29:56	567/567	---M--	200	added ('OK')	image/png	etag:%22237-655ba786-491e841e235cf95f;;;%22	https://themephi.net/template/eduan/eduan/assets/img/about/2/shape-2.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/about/2/shape-2.png	(from https://themephi.net/template/eduan/eduan/index-2.html)
16:29:56	596/596	---M--	200	added ('OK')	image/png	etag:%22254-655ba786-2db4090ea55b0a95;;;%22	https://themephi.net/template/eduan/eduan/assets/img/about/2/shape-3.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/about/2/shape-3.png	(from https://themephi.net/template/eduan/eduan/index-2.html)
16:29:57	78365/78365	---M--	200	added ('OK')	image/jpeg	etag:%221321d-655ba786-17a34bc6bc9ae3f8;;;%22	https://themephi.net/template/eduan/eduan/assets/img/cta/2/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/cta/2/1.jpg	(from https://themephi.net/template/eduan/eduan/index-2.html)
16:29:57	2815/2815	---M--	200	added ('OK')	image/jpeg	etag:%22aff-655ba786-9b873feafee89092;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/2/bg.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/2/bg.jpg	(from https://themephi.net/template/eduan/eduan/index-2.html)
16:29:57	14567/14567	---M--	200	added ('OK')	image/jpeg	etag:%2238e7-655ba786-390acb8d02cc751c;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/2/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/2/1.jpg	(from https://themephi.net/template/eduan/eduan/index-2.html)
16:29:57	9126/9126	---M--	200	added ('OK')	image/jpeg	etag:%2223a6-655ba786-9373a2bd06ac27e6;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/2/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/2/2.jpg	(from https://themephi.net/template/eduan/eduan/index-2.html)
16:29:58	9224/9224	---M--	200	added ('OK')	image/jpeg	etag:%222408-655ba786-fc1e47268d77ad08;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/2/3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/2/3.jpg	(from https://themephi.net/template/eduan/eduan/index-2.html)
16:29:58	12386/12386	---M--	200	added ('OK')	image/jpeg	etag:%223062-655ba786-6e808246b83ec33a;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/2/4.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/2/4.jpg	(from https://themephi.net/template/eduan/eduan/index-2.html)
16:29:58	6559/6559	---M--	200	added ('OK')	image/jpeg	etag:%22199f-655ba786-c899b80c9ea3823a;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/2/5.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/2/5.jpg	(from https://themephi.net/template/eduan/eduan/index-2.html)
16:29:58	17618/17618	---M--	200	added ('OK')	image/jpeg	etag:%2244d2-655ba786-43e0739114ea86ea;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/2/6.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/2/6.jpg	(from https://themephi.net/template/eduan/eduan/index-2.html)
16:29:59	14984/14984	---M--	200	added ('OK')	image/jpeg	etag:%223a88-655ba786-cf2b11b2fb2e3d49;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/2/blog-1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/2/blog-1.jpg	(from https://themephi.net/template/eduan/eduan/index-2.html)
16:29:59	17043/17043	---M--	200	added ('OK')	image/jpeg	etag:%224293-655ba786-bae7a4b1feb4cf8e;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/2/blog-2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/2/blog-2.jpg	(from https://themephi.net/template/eduan/eduan/index-2.html)
16:29:59	16907/16907	---M--	200	added ('OK')	image/jpeg	etag:%22420b-655ba786-dca24b7b9287904f;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/2/blog-3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/2/blog-3.jpg	(from https://themephi.net/template/eduan/eduan/index-2.html)
16:29:59	1612/1612	---M--	200	added ('OK')	image/png	etag:%2264c-655ba786-25293ef5b761014a;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/3/shape-1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/3/shape-1.png	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:00	1193/1193	---M--	200	added ('OK')	image/png	etag:%224a9-655ba786-21fec11d31bb12d1;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/3/shape-2.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/3/shape-2.png	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:00	176663/176663	---M--	200	added ('OK')	image/png	etag:%222b217-655ba786-5bd7cda320408614;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/3/banner-img.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/3/banner-img.png	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:01	1073/1073	---M--	200	added ('OK')	image/png	etag:%22431-655ba786-7e6e62ac72a07c3;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/3/shape-3.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/3/shape-3.png	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:01	1193/1193	---M--	200	added ('OK')	image/png	etag:%224a9-655ba786-e303be8095346841;;;%22	https://themephi.net/template/eduan/eduan/assets/img/about/3/shape-5.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/about/3/shape-5.png	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:02	1042/1042	---M--	200	added ('OK')	image/png	etag:%22412-655ba786-a4a08982dd74acaa;;;%22	https://themephi.net/template/eduan/eduan/assets/img/about/3/shape-1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/about/3/shape-1.png	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:02	70600/70600	---M--	200	added ('OK')	image/png	etag:%22113c8-655ba786-57c2ea72b726035e;;;%22	https://themephi.net/template/eduan/eduan/assets/img/about/3/1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/about/3/1.png	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:02	2769/2769	---M--	200	added ('OK')	image/png	etag:%22ad1-655ba786-f752280a8fcd8a0e;;;%22	https://themephi.net/template/eduan/eduan/assets/img/about/3/shape-2.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/about/3/shape-2.png	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:02	1162/1162	---M--	200	added ('OK')	image/png	etag:%2248a-655ba786-97808a73b79a1284;;;%22	https://themephi.net/template/eduan/eduan/assets/img/about/3/shape-3.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/about/3/shape-3.png	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:02	841/841	---M--	200	added ('OK')	image/png	etag:%22349-655ba786-1ee85f1ba94ebd91;;;%22	https://themephi.net/template/eduan/eduan/assets/img/about/3/shape-4.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/about/3/shape-4.png	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:03	13547/13547	---M--	200	added ('OK')	image/jpeg	etag:%2234eb-655ba786-c13a31668cca0566;;;%22	https://themephi.net/template/eduan/eduan/assets/img/course/3/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/course/3/1.jpg	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:03	992/992	---M--	200	added ('OK')	image/jpeg	etag:%223e0-655ba786-9f826468cab42745;;;%22	https://themephi.net/template/eduan/eduan/assets/img/course/3/author-1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/course/3/author-1.jpg	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:03	13007/13007	---M--	200	added ('OK')	image/jpeg	etag:%2232cf-655ba786-d6ff2fe914717395;;;%22	https://themephi.net/template/eduan/eduan/assets/img/course/3/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/course/3/2.jpg	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:03	860/860	---M--	200	added ('OK')	image/jpeg	etag:%2235c-655ba786-56d9bd2e354630d9;;;%22	https://themephi.net/template/eduan/eduan/assets/img/course/3/author-2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/course/3/author-2.jpg	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:04	19725/19725	---M--	200	added ('OK')	image/jpeg	etag:%224d0d-655ba786-16a98063cae150a;;;%22	https://themephi.net/template/eduan/eduan/assets/img/course/3/3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/course/3/3.jpg	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:04	888/888	---M--	200	added ('OK')	image/jpeg	etag:%22378-655ba786-619b9c51af2298e3;;;%22	https://themephi.net/template/eduan/eduan/assets/img/course/3/author-3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/course/3/author-3.jpg	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:04	97807/97807	---M--	200	added ('OK')	image/png	etag:%2217e0f-655ba786-e80e226ad99e7d90;;;%22	https://themephi.net/template/eduan/eduan/assets//img/admission/3/1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/admission/3/1.png	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:04	1162/1162	---M--	200	added ('OK')	image/png	etag:%2248a-655ba786-4e13577a98083ccb;;;%22	https://themephi.net/template/eduan/eduan/assets/img/admission/3/shape-1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/admission/3/shape-1.png	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:05	1193/1193	---M--	200	added ('OK')	image/png	etag:%224a9-655ba786-6092ede764e03be;;;%22	https://themephi.net/template/eduan/eduan/assets/img/admission/3/shape-3.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/admission/3/shape-3.png	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:06	2761/2761	---M--	200	added ('OK')	image/png	etag:%22ac9-655ba786-281447b1984d0204;;;%22	https://themephi.net/template/eduan/eduan/assets/img/admission/3/shape-2.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/admission/3/shape-2.png	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:06	33224/33224	---M--	200	added ('OK')	image/jpeg	etag:%2281c8-655ba786-8c5017b34dbc359;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/3/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/3/2.jpg	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:06	35445/35445	---M--	200	added ('OK')	image/jpeg	etag:%228a75-655ba786-827d7cca9cb779e7;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/3/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/3/1.jpg	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:06	49226/49226	---M--	200	added ('OK')	image/jpeg	etag:%22c04a-655ba786-2e50791895d6a3e7;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/3/3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/3/3.jpg	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:07	3147/3147	---M--	200	added ('OK')	image/png	etag:%22c4b-655ba786-d4a7684d24814af2;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/3/quote.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/3/quote.png	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:07	3074/3074	---M--	200	added ('OK')	image/jpeg	etag:%22c02-655ba786-5346ff93cdd2429e;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/3/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/3/1.jpg	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:07	2964/2964	---M--	200	added ('OK')	image/jpeg	etag:%22b94-655ba786-add65f510c431e17;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/3/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/3/2.jpg	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:07	1042/1042	---M--	200	added ('OK')	image/png	etag:%22412-655ba786-7540a69f04d09efb;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/3/shape-1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/3/shape-1.png	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:08	1193/1193	---M--	200	added ('OK')	image/png	etag:%224a9-655ba786-f79b5f802bafb866;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/3/shape-2.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/3/shape-2.png	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:08	841/841	---M--	200	added ('OK')	image/png	etag:%22349-655ba786-677107eb379d6e73;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/3/shape-3.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/3/shape-3.png	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:08	1162/1162	---M--	200	added ('OK')	image/png	etag:%2248a-655ba786-181a7d1a3de1a421;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/3/shape-4.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/3/shape-4.png	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:08	12050/12050	---M--	200	added ('OK')	image/jpeg	etag:%222f12-655ba786-f624db93f803f62c;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/3/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/3/1.jpg	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:09	12617/12617	---M--	200	added ('OK')	image/jpeg	etag:%223149-655ba786-447ab213d357949b;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/3/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/3/2.jpg	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:09	11853/11853	---M--	200	added ('OK')	image/jpeg	etag:%222e4d-655ba786-983e89781e4eeb6a;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/3/3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/3/3.jpg	(from https://themephi.net/template/eduan/eduan/index-3.html)
16:30:09	2616/2616	---M--	200	added ('OK')	image/png	etag:%22a38-655ba786-10b2e35354003c1e;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/4/shape.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/4/shape.png	(from https://themephi.net/template/eduan/eduan/index-4.html)
16:30:10	12150/12150	---M--	200	added ('OK')	image/jpeg	etag:%222f76-655ba786-f6e091517145599d;;;%22	https://themephi.net/template/eduan/eduan/assets/img/course/4/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/course/4/1.jpg	(from https://themephi.net/template/eduan/eduan/index-4.html)
16:30:10	179871/179871	---M--	200	added ('OK')	image/png	etag:%222be9f-655ba786-65a5c4cf7d4d7da8;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/4/bg.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/4/bg.png	(from https://themephi.net/template/eduan/eduan/index-4.html)
16:30:10	14353/14353	---M--	200	added ('OK')	image/jpeg	etag:%223811-655ba786-cdc52688398dd707;;;%22	https://themephi.net/template/eduan/eduan/assets/img/course/4/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/course/4/2.jpg	(from https://themephi.net/template/eduan/eduan/index-4.html)
16:30:10	15552/15552	---M--	200	added ('OK')	image/jpeg	etag:%223cc0-655ba786-31bb405aa552a56;;;%22	https://themephi.net/template/eduan/eduan/assets/img/course/4/3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/course/4/3.jpg	(from https://themephi.net/template/eduan/eduan/index-4.html)
16:30:10	3010/3010	---M--	200	added ('OK')	image/png	etag:%22bc2-655ba786-744ba5eba5d02ef9;;;%22	https://themephi.net/template/eduan/eduan/assets/img/education/4/shape-1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/education/4/shape-1.png	(from https://themephi.net/template/eduan/eduan/index-4.html)
16:30:11	2344/2344	---M--	200	added ('OK')	image/png	etag:%22928-655ba786-4c6d929cc7d7d984;;;%22	https://themephi.net/template/eduan/eduan/assets/img/education/4/shape-2.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/education/4/shape-2.png	(from https://themephi.net/template/eduan/eduan/index-4.html)
16:30:11	37654/37654	---M--	200	added ('OK')	image/jpeg	etag:%229316-655ba786-f20aad808d808a53;;;%22	https://themephi.net/template/eduan/eduan/assets/img/education/4/bg.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/education/4/bg.jpg	(from https://themephi.net/template/eduan/eduan/index-4.html)
16:30:11	112824/112824	---M--	200	added ('OK')	image/png	etag:%221b8b8-655ba786-762bbc8b30466e09;;;%22	https://themephi.net/template/eduan/eduan/assets/img/faq/4/1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/faq/4/1.png	(from https://themephi.net/template/eduan/eduan/index-4.html)
16:30:12	36130/36130	---M--	200	added ('OK')	image/jpeg	etag:%228d22-655ba786-34b87e786775499d;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/4/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/4/2.jpg	(from https://themephi.net/template/eduan/eduan/index-4.html)
16:30:13	40108/40108	---M--	200	added ('OK')	image/jpeg	etag:%229cac-655ba786-1a5c7b66e41b1fc5;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/4/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/4/1.jpg	(from https://themephi.net/template/eduan/eduan/index-4.html)
16:30:13	38460/38460	---M--	200	added ('OK')	image/jpeg	etag:%22963c-655ba786-1157171a767ad22d;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/4/3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/4/3.jpg	(from https://themephi.net/template/eduan/eduan/index-4.html)
16:30:14	230504/230504	---M--	200	added ('OK')	image/jpeg	etag:%2238468-655ba786-116ca52a1c4b51ab;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/6/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/6/1.jpg	(from https://themephi.net/template/eduan/eduan/index-6.html)
16:30:14	182315/182315	---M--	200	added ('OK')	image/jpeg	etag:%222c82b-655ba786-e24f3c4cd2b7daca;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/6/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/6/2.jpg	(from https://themephi.net/template/eduan/eduan/index-6.html)
16:30:14	375122/375122	---M--	200	added ('OK')	image/jpeg	etag:%225b952-655ba786-e2f0ff6bd310d969;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/6/3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/6/3.jpg	(from https://themephi.net/template/eduan/eduan/index-6.html)
16:30:14	36078/36078	---M--	200	added ('OK')	image/jpeg	etag:%228cee-655ba786-b69f43af59053970;;;%22	https://themephi.net/template/eduan/eduan/assets/img/about/6/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/about/6/1.jpg	(from https://themephi.net/template/eduan/eduan/index-6.html)
16:30:14	36844/36844	---M--	200	added ('OK')	image/jpeg	etag:%228fec-655ba786-b1e37b00ab83a496;;;%22	https://themephi.net/template/eduan/eduan/assets/img/program/6/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/program/6/1.jpg	(from https://themephi.net/template/eduan/eduan/index-6.html)
16:30:15	44855/44855	---M--	200	added ('OK')	image/jpeg	etag:%22af37-655ba786-b8024d962fe5fe24;;;%22	https://themephi.net/template/eduan/eduan/assets/img/program/6/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/program/6/2.jpg	(from https://themephi.net/template/eduan/eduan/index-6.html)
16:30:15	42942/42942	---M--	200	added ('OK')	image/jpeg	etag:%22a7be-655ba786-5e71e8b16e95ed33;;;%22	https://themephi.net/template/eduan/eduan/assets/img/program/6/3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/program/6/3.jpg	(from https://themephi.net/template/eduan/eduan/index-6.html)
16:30:15	42538/42538	---M--	200	added ('OK')	image/jpeg	etag:%22a62a-655ba786-51080dcda73d2385;;;%22	https://themephi.net/template/eduan/eduan/assets/img/research/6/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/research/6/1.jpg	(from https://themephi.net/template/eduan/eduan/index-6.html)
16:30:15	82798/82798	---M--	200	added ('OK')	image/jpeg	etag:%221436e-655ba786-62e7b86d386a8004;;;%22	https://themephi.net/template/eduan/eduan/assets/img/admission/6/bg.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/admission/6/bg.jpg	(from https://themephi.net/template/eduan/eduan/index-6.html)
16:30:16	1338/1338	---M--	200	added ('OK')	image/png	etag:%2253a-655ba786-8ad446263696769e;;;%22	https://themephi.net/template/eduan/eduan/assets/img/bg/tuition-logo.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/bg/tuition-logo.png	(from https://themephi.net/template/eduan/eduan/index-6.html)
16:30:16	51021/51021	---M--	200	added ('OK')	image/jpeg	etag:%22c74d-655ba786-3f9ce64eb96afda9;;;%22	https://themephi.net/template/eduan/eduan/assets/img/campus/6/bg-2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/campus/6/bg-2.jpg	(from https://themephi.net/template/eduan/eduan/index-6.html)
16:30:17	48624/48624	---M--	200	added ('OK')	image/jpeg	etag:%22bdf0-655ba786-dcc881940c9c30a0;;;%22	https://themephi.net/template/eduan/eduan/assets/img/event/6/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/event/6/1.jpg	(from https://themephi.net/template/eduan/eduan/index-6.html)
16:30:17	74211/74211	---M--	200	added ('OK')	image/jpeg	etag:%22121e3-655ba786-24cebe163153582b;;;%22	https://themephi.net/template/eduan/eduan/assets/img/campus/6/bg-1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/campus/6/bg-1.jpg	(from https://themephi.net/template/eduan/eduan/index-6.html)
16:30:17	125023/125023	---M--	200	added ('OK')	image/jpeg	etag:%221e85f-655ba786-c42defe5c5ff09;;;%22	https://themephi.net/template/eduan/eduan/assets/img/campus/6/bg-3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/campus/6/bg-3.jpg	(from https://themephi.net/template/eduan/eduan/index-6.html)
16:30:17	47428/47428	---M--	200	added ('OK')	image/jpeg	etag:%22b944-655ba786-9c929256b4b5bde;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/6/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/6/1.jpg	(from https://themephi.net/template/eduan/eduan/index-6.html)
16:30:17	39378/39378	---M--	200	added ('OK')	image/jpeg	etag:%2299d2-655ba786-8541ee4c0b338618;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/6/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/6/2.jpg	(from https://themephi.net/template/eduan/eduan/index-6.html)
16:30:17	22258/22258	---M--	200	added ('OK')	image/jpeg	etag:%2256f2-655ba786-49677d011e270163;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/6/3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/6/3.jpg	(from https://themephi.net/template/eduan/eduan/index-6.html)
16:30:18	77088/77088	---M--	200	added ('OK')	image/jpeg	etag:%2212d20-655ba786-c19e8d1126840743;;;%22	https://themephi.net/template/eduan/eduan/assets/img/cta/7/bg.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/cta/7/bg.jpg	(from https://themephi.net/template/eduan/eduan/index-6.html)
16:30:18	171705/171705	---M--	200	added ('OK')	image/jpeg	etag:%2229eb9-655ba786-40aa12e008247920;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/6/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/6/1.jpg	(from https://themephi.net/template/eduan/eduan/index-6.html)
16:30:18	22052/22052	---M--	200	added ('OK')	image/png	etag:%225624-655ba786-e7fb98b823046cdf;;;%22	https://themephi.net/template/eduan/eduan/assets/img/cta/7/1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/cta/7/1.png	(from https://themephi.net/template/eduan/eduan/index-6.html)
16:30:18	23543/23543	---M-Z	200	added ('OK')	application/x-javascript	etag:%225bf7-655ba786-a4b4e8393a6fdc0f;gz%22	https://themephi.net/template/eduan/eduan/assets/js/jquery.bxslider.min.js	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/js/jquery.bxslider.min.js	(from https://themephi.net/template/eduan/eduan/index-6.html)
